market_id,ts,window_start_ts,window_end_ts,side,token_price,chainlink_open_price,chainlink_ref_price,chainlink_close_price,binance_mid_price,sigma_intraround_per_s,sigma_hourly_per_s,hour_return,orderbook_imbalance,bid_depth_1,ask_depth_1,source,condition_id,token_id,settled_side,queue_ahead,best_ask
btc-updown-5m-1773014400,1773014654,1773014400,1773014700,DOWN,0.02,66010.13,66134.39,66010.19601013,66134.39,8.40167001127268e-05,7.745966692414833e-06,0.0,-0.10256034310791955,4798.99,630.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x29e3046dec52000836f8b41a1aab6f5488fab314c2ff7c62b75350280ac8e1f6,111924931659875472879095825788036111081738871690349372334228972039193855655970,UP,4798.99,0.9
btc-updown-5m-1773014400,1773014664,1773014400,1773014700,DOWN,0.02,66010.13,66134.39,66010.19601013,66134.39,8.40167001127268e-05,7.745966692414833e-06,0.0,-0.3645959690510934,1017.03,637.05,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x29e3046dec52000836f8b41a1aab6f5488fab314c2ff7c62b75350280ac8e1f6,111924931659875472879095825788036111081738871690349372334228972039193855655970,UP,1017.03,0.9
btc-updown-5m-1773014700,1773014916,1773014700,1773015000,DOWN,0.02,66134.39,66287.93,66134.45613439,66287.93,8.4953566446082e-05,9.342098102490263e-05,0.0,-0.10299533306729275,3792.72,722.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x40e0c73c4d9de9a1daa374a0cfe4b8e7f2c8876d99420b68b59ca1f59a5fa2ed,76914468858488377298774069967624877370577539082117936069849382717158040625683,UP,3792.72,0.9
btc-updown-5m-1773014700,1773014947,1773014700,1773015000,DOWN,0.01,66134.39,66304.16,66134.45613439,66304.16,9.044755866743772e-05,8.799685830952422e-05,0.0,-0.8693471586433398,1498.56,637.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x40e0c73c4d9de9a1daa374a0cfe4b8e7f2c8876d99420b68b59ca1f59a5fa2ed,76914468858488377298774069967624877370577539082117936069849382717158040625683,UP,1498.56,0.9
btc-updown-5m-1773015600,1773015845,1773015600,1773015900,UP,0.02,66170.56,65982.25,66170.49382943999,65982.25,0.00017089952396306306,0.00013489791663979595,0.0,-0.18942555973861377,2651.82,727.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xe93cc7d889fc8c49baad5f6cf2073754d50b1bbb653922a9c8a9ec51c86baba4,20736239643220548624556804651472209254241128330979704600644841648757948875332,DOWN,2651.82,0.9
btc-updown-5m-1773015600,1773015855,1773015600,1773015900,UP,0.01,66170.56,65982.25,66170.49382943999,65982.25,0.00017089952396306306,0.00013489791663979595,0.0,-0.5028519603893368,6756.13,729.05,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xe93cc7d889fc8c49baad5f6cf2073754d50b1bbb653922a9c8a9ec51c86baba4,20736239643220548624556804651472209254241128330979704600644841648757948875332,DOWN,6756.13,0.9
btc-updown-5m-1773015900,1773016161,1773015900,1773016200,DOWN,0.01,65894.56,66170.4,65894.62589456,66170.4,0.00017219833770939924,0.00014200318151996128,0.0,-0.6054626016405029,5314.04,627.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x5cbced78f97444a06644c8fa35be0821bae3a72e41a649de7fe0a33b234c9481,16336451723940485124848312244158319024985928722401690137040101399387210616894,UP,5314.04,0.9
btc-updown-5m-1773016200,1773016399,1773016200,1773016500,DOWN,0.01,66269.16,66466.88,66269.22626916,66466.88,0.00010143738131949203,0.00014426385789129985,0.0,-0.5563015401290334,6066.78,747.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x4d0e4213c8fbba91b567d1b874cb53f5b67327b1684c5c301f883a2fcab91a98,34739460153714072934622236200000452712700771141585105136620899919339603857354,UP,6066.78,0.9
btc-updown-5m-1773016500,1773016688,1773016500,1773016800,DOWN,0.02,66596.99,66528.0,66597.05659699,66528.0,0.0002472324222533391,0.000156675997417935,0.0,-0.30891592235264514,3939.02,732.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x1559e1a70db8524d053ef844ebd634f6a8fd451f76fcb62f8a75218a1104db4f,41047428005250406575153604220878429769094875712008706963575835559211400705003,UP,3939.02,0.9
btc-updown-5m-1773016500,1773016698,1773016500,1773016800,DOWN,0.02,66596.99,66528.0,66597.05659699,66528.0,0.0002472324222533391,0.000156675997417935,0.0,-0.3645749874221621,1627.92,732.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x1559e1a70db8524d053ef844ebd634f6a8fd451f76fcb62f8a75218a1104db4f,41047428005250406575153604220878429769094875712008706963575835559211400705003,UP,1627.92,0.9
